username,continent,tier,language,id,verified,signature,bioLink,commerceUser,commerceCategory,commerceButton,region,following,followers,total_likes,total_videos,videos_liked
chenisemiind,Oceania,micro,English,6703182,False,"Mother • Wife • Writer
I love to write & read. 
📖 cr: A Little Life",,False,none,False,AU,1637,44600,1100000,222,0
gislerjewellery,Oceania,micro,English,6752341440245924870,False,"we make opal jewelry ✨️⚒️
 by sonia and ramon 🤍
sonia@gislerjewellery.com 💌",gislerjewellery.com.au/product-category/opal-jewellery/fine-opal-jewellery/,False,none,False,AU,141,27700,1200000,94,0
ash.learoyd,Oceania,micro,English,6721233868084495366,False,"22 | 🇦🇺 
Solo travel
📍Australia

Just an aussie travelling with her vegemite",https://m.facebook.com/groups/officialtravelsquad/?ref=share&mibextid=S66gvF,False,none,False,AU,278,15400,1900000,149,0
gbcreations_guneetbhatia,Oceania,micro,English,6706462805941994501,False,"🎓I.T & Owner of fashion label : @gbcreations 
 📍Melbourne",,False,none,False,AU,171,35900,261800,623,0
bawautomotive,Oceania,micro,English,6731199317879817221,False,We started in our driveway. We help your offroad ideas come to reality📍Brisbane,www.bawauto.com.au,False,none,False,AU,606,40500,812400,842,0
bbygrl.iz,Oceania,micro,English,6707387594755408902,False,"latina 
izabella.knight1@gmail.com 💌",,False,none,False,AU,1726,24100,1100000,273,0
michaelnasss_,Oceania,micro,English,71706097203474432,False,"🌲🇱🇧🇦🇺🦘
👇🏼 Check out my other socials",https://linktr.ee/michaelnasss_,False,none,False,AU,327,48500,1500000,126,0
saboskirt,Oceania,micro,English,6690343475085591558,True,Shop all of our looks below 👇🏻🤍✨,www.SaboSkirt.com,True,Clothing & Accessories,False,AU,19,29200,88800,364,0
ghareebjan,Oceania,micro,English,6705653425462166533,False,,,False,none,False,AU,521,17700,607300,1720,37600
mukesh_manisha_mehtab,Oceania,micro,English,6570543514585006086,False,"Insta Mukesh_Manisha_Mehtab
Poet,Lyricist 
Real men respect women not dominate",,False,none,False,AU,380,45700,1200000,2100,0
phoebekypreos_,Oceania,micro,English,6747515028809303046,False,"IG: phoebekypreos_
Management: charley@neonmodelmanagement.com",,False,none,False,GB,523,12800,330400,93,0
thefattestmood,Oceania,micro,English,6721313202880611334,False,"22.05.22 👼🏼 Rip Beautiful Boy ❤️
Instagram// jessicamcintyree",,False,none,False,AU,829,24700,1500000,137,0
thesidewaysexperience,Oceania,micro,English,6731568053097792518,False,"Learn to drift at Ebisu Circuit, Japan!
Drift school
Hire cars 
Hotlaps",Www.SidewaysX.com,False,none,False,JP,14,20500,287900,223,0
gwynleigh,Oceania,micro,English,7506869,False,"21 / Sydney Australia
Twitter: gwyn_crnchzz 
📧: gwynethhx@gmail.com",,False,none,False,AU,299,38800,376100,176,0
kamala5132,Oceania,micro,English,319574049645326336,False,"What other think of me is none of my business 


Australia 🇦🇺 
Airhostesses 🛫",,True,Media & Entertainment,False,AU,873,41500,832100,431,32300
breajadee,Oceania,micro,English,6558680246312599557,False,Insta: breapolkinghorne,,False,none,False,AU,86,15900,335500,319,0
bobsandvagbag,Oceania,micro,English,6780591936657343494,False,"18
sunshine coast QLD",https://depop.com/ysabe77a_w,False,none,False,AU,929,16200,1400000,683,0
nirmalastha24,Oceania,micro,English,6611721947372126214,False,,,False,none,False,AU,106,12400,222400,421,0
ramanwadala,Oceania,micro,English,6604974522150191109,False,"Follow on instagram as well👆🏽
🇮🇳 to 🇦🇺
Snapchat👻 Ramanbir_singh1👇🏼",https://www.snapchat.com/add/ramanbir_singh1?share_id=O+xlWvNPT5SQ/k/1M2Tvww&locale=en_AU,False,none,False,AU,154,22300,659400,887,0
kirstys.life,Oceania,micro,English,243113181160730624,False,"22
She/They
🇦🇺Australian🇦🇺
Spread positive vibe",https://linktr.ee/kirstys.life,False,none,False,AU,663,11000,472800,1432,0
lickyourphone,Oceania,micro,English,6740073921561199622,False,"🔥Showing you the BEST places to eat in #Sydney
 💌 info@lickyourphone.com",lickyourphone.com,False,none,False,AU,787,23100,460500,258,0
shyegglet,Oceania,micro,English,6650339519045058565,False,"🇦🇺🇫🇷| 
art insta: @_lulamoon_
beads insta: @lulabeadz
20",twitch.tv/lulamoon_23,False,none,False,AU,3113,21200,1100000,138,0
danniirodgers,Oceania,micro,English,6779894182795346949,False,"Mum/life balance • Brisbane, AUS
Insta - @danniirodgers
Book/Events ⬇️",https://mummyrepublic.com.au/store/,False,none,False,AU,144,35900,3100000,1121,0
taylorroocke1,Oceania,micro,English,6733378495299060742,False,"🥹life of a 5ft nothing girly🥹
fashion ✨ fitness ✨ GRWM",https://linktr.ee/taylorroocke,False,none,False,AU,907,45400,1100000,1471,0
sakshinarang977,Oceania,micro,English,6633802414099972101,False,"Believe in your purpose. Define yourself endlessly✨
Melbourne, Australia 📍",,False,none,False,AU,5,23300,491700,1697,0
coffee_with_muskan,Oceania,micro,English,298761487081373696,False,"| Barista TRAINER|
Enroll Now for ➡️ |Job Ready Barista Course | 📍Homebush📍",Linktr.ee/mkunwar,False,none,False,AU,1116,26300,1100000,303,0
teganelynn,Oceania,micro,English,60675587094118400,False,"23
coach
Ample Power ⚡️",,False,none,False,AU,659,33600,1800000,2261,0
danielle_millar,Oceania,micro,English,4497488,False,"🚗 ITPOPS
📍Sydney, Australia",,True,Automotive & Transportation,False,AU,705,14600,156200,54,0
jonathanmcmillann,Oceania,micro,English,6732455644304180230,False,"Life on the move. Photographer.

I have no idea what I’m actually doing :)",https://bio.site/jonathanmcmillan,False,none,False,ID,100,12800,518500,548,0
itz._.wahnny,Oceania,micro,English,6730497175296017413,False,Idk why but my account is sending vids to random people,,True,"Sports, Fitness & Outdoors",False,AU,966,34000,1700000,968,0
equipad,Oceania,micro,English,6749508625067344902,False,Real Wear For Real Riders,Www.equipadequestrian.com,False,none,False,AU,127,39400,1300000,360,0
thiccaussie,Oceania,micro,English,6629580037799624709,False,lezduit!,www.twitch.tv/THICCAussiee,False,none,False,AU,618,10800,1000000,935,0
darleytalksport,Oceania,micro,English,6925708924352365569,False,"make sports videos x 
dts ❤️
follow darley_cross",,False,none,False,AU,1378,19000,2000000,691,0
leaheidd,Oceania,micro,English,6670797384622505990,False,wagwan fam,,False,none,False,AU,32,36700,1600000,26,0
krystalkmakeupofficial,Oceania,micro,English,9926330,False,"#GETSNATCHED LASHES
MODELROCK x KRYSTAL K",https://www.krystalkmakeupofficial.com/,False,none,False,AU,375,26000,550500,746,0
daisy_ne,Oceania,micro,English,6741456274578326534,False,Just trying my best to be a real life                         ✨Carrie Bradshaw✨,,False,none,False,US,737,41000,1900000,708,0
username143568797,Oceania,micro,English,6212367,False,"snap: miamirab
Follow my lash business account 🥰
💗@missmialashes_ 💗",,False,none,False,AU,4971,13100,679600,2208,0
thelifeofprazta,Oceania,micro,English,6540404336780907535,False,"•Hairdresser 
•Makeup Artist
•Freelancer 
Sydney Based",https://youtu.be/AQNikLWfJdY,True,Media & Entertainment,False,AU,381,17500,259900,535,0
flickwithmickfishing,Oceania,micro,English,6723052929068418054,False,"FISHING APPAREL 👇 
INSTAGRAM: @FLICKSZNAU",Flickszn.com.au,False,none,False,AU,815,27400,458600,171,0
ivankhoshaba85,Oceania,micro,English,6816597440823051269,False,Fake people come and go loyal people stay,,False,none,False,AU,1702,30200,368400,52,0
jimmyt207,Oceania,micro,English,6762176713591604229,False,"Click the Instagram and follow the page🙈

Instagram: Jtorrens_
Goldcoast🌴",Instajtorrens_,False,none,False,AU,21,45900,601100,137,0
ashachloe,Oceania,micro,English,6575669198977482758,False,"♌️
Ashachloe.yt@gmail.com
PR: P.O. Box 134, Camberwell, VIC, 3124",Www.instagram.com/Asha.Chloe/,False,none,False,ID,527,47200,1200000,869,32200
rubygrace00,Oceania,micro,English,86846749994012672,False,"CONTENT CREATOR + SAHM 🤍 
Kobi🤱🏽Tyson💍 
Collabs: Rubynichols2000@gmail.com💌",https://hopper.onelink.me/365042763/rubygrace00,False,none,False,AU,947,30600,1200000,553,0
melsbraids,Oceania,micro,English,6543120084473222144,False,"✨My page is just for fun…good energy and good vibes ✨ 
Snap: missm_vibes",,False,none,False,AU,885,19000,1400000,295,0
karoshi33,Oceania,micro,English,6627111923299123205,False,"1993 Nissan skyline R33 
Streetflow.Au 

Cars,gym and life 🫶🏽",,False,none,False,AU,112,16600,408000,436,0
myfoodfairytales,Oceania,micro,English,6789947487103239170,False,Find me on IG : Myfoodfairytales,,True,Personal Blog,False,ID,126,16500,237900,503,0
tyniellealicemark,Oceania,micro,English,6779126057913058310,False,"tynielle.alice@hotmail.com
🦋🦋",www.Instagram.com/tyniellem,False,none,False,AU,291,25100,606100,213,0
jesspoulter1,Oceania,micro,English,6709634155301241861,False,"a few things I love 
💌: jesspoultercollabs@gmail.com",benable.com/jesspoulter,False,none,False,AU,53,21900,1600000,198,0
charlotterebecca___,Oceania,micro,English,6720806728596882437,False,"ig charlotterebecca__
yt Charlotte Rebecca 
💌 askmisscharlottebeauty1@gmail.com",https://linktr.ee/charlotterebecca_,False,none,False,AU,1365,25500,1200000,406,0
chlozozz,Oceania,micro,English,6719959118399374341,False,"Live laugh love
Insta: chloe.zotos",,False,none,False,AU,1385,12000,942400,380,0
chapagainmanita,Oceania,micro,English,6651165001133408262,False,🇳🇵Nepal✈️ Australia 🇦🇺🙏🙏❤️❤️🎉🎉,,False,none,False,AU,6993,11000,820400,1147,0
beautycrewau,Oceania,micro,English,6716263584173294597,True,"TikTok, but make it beauty 💅🏼",https://www.beautycrew.com.au/,True,Media & Entertainment,False,AU,180,15400,399300,263,0
itsramidris,Oceania,micro,English,6692476352547931141,False,Libra🌞Gemini🌕 Taurus ⬆️,,False,none,False,AU,735,10300,562900,143,0
maielanor,Oceania,micro,English,22008953,False,21 || AUS 🇦🇺,,False,none,False,AU,130,24400,1500000,135,0
josiahlordex,Oceania,micro,English,6713409188900963330,False,ur daily source of lorde🌞☀️,,False,none,False,AU,464,22400,4600000,641,0
switch.step,Oceania,micro,English,6726590246320456709,False,"⏳️Injury Manager
🥊Boxer, Coach & RNJ
🎓Bachelor, Honours & Masters",https://linktr.ee/kevintruong,False,none,False,AU,132,22400,684900,220,0
ameliabelben,Oceania,micro,English,82226558052012032,False,"Aus, Perth 🤍.",https://www.amazon.com/shop/ameliakay,True,Personal Blog,False,AU,700,18400,1100000,952,0
kaursangha94,Oceania,micro,English,6569056862712610822,False,"Mommy❣️👨‍👩‍👧
Live your life and let people bark",,False,none,False,AU,32,45600,1200000,631,0
maddimcnaughtt,Oceania,micro,English,6556791178150117381,False,Van life 🚐 | Nature 🌿 | Travel 🌍,https://www.change.org/p/stop-the-willow-project-90614d72-92eb-414f-a9cd-c608cf247bbe,False,none,False,GB,877,12800,825300,346,0
_roop_sidhu07,Oceania,micro,English,257973173139529730,False,All shades of dramatic,,False,none,False,AU,10,40900,600000,29,0
ilovegingerbeer,Oceania,micro,English,6754762475055465477,False,"i’m 20🫶 aus 
Email sourmango3s@gmail.com
🧠🦢🇮🇩",,False,none,False,AU,653,40700,2300000,1422,0
allen.fu88,Oceania,micro,English,6767672546889991174,True,"27 | Syd 🇦🇺
10x Founder | Mentor
💯 Straight talk on biz, mindset and relos",https://beacons.ai/allenfu,False,none,False,AU,203,45500,707300,542,0
ranjita.ranabhat,Oceania,micro,English,6709693101088179205,False,"Nepali🇳🇵
IG-ranjita_sbd 
you can follow me on ig if you want to ,Ty",https://youtu.be/oAJ1Bw-XPek(Tasmaniavlog),False,none,False,AU,85,25400,330800,370,0
sofia_olivia__,Oceania,micro,English,6716452382694753286,False,"UGC Creator | social media manager 
📧 sofiaoliviaUGC@gmail.com 📧",https://linktr.ee/sofiasocials?utm_source=linktree_profile_share&ltsid=df6bfc8e-4388-486a-8a6c-90168dd97fef,False,none,False,AU,221,33400,1200000,143,0
cammienoodle,Oceania,micro,English,6751706773004698630,False,"Eatin’ good
🇦🇺🇨🇭🇨🇳 
Chilli oil adventures & everything in between",linktr.ee/cammienoodle,False,none,False,SG,218,34400,1200000,122,0
reneecorrie30,Oceania,micro,English,15346882,False,"Apprentice mechanic
Snapchat- corrierenee23 
Spicy 🔗 renee324",,False,none,False,AU,3883,16700,133300,414,0
alyssarfit,Oceania,micro,English,6766816559010268165,False,"Personal Trainer 🏋️‍♀️
Instagram: Alyssarfit",,False,none,False,AU,156,20200,620900,54,0
hungryjacksau,Oceania,micro,English,6717112263902168070,True,"There’s an answer for everything.
It’s called a Whopper.
#TheBurgersAreBetter",https://www.hungryjacks.com.au,False,none,False,AU,63,30800,223000,57,0
bindupaudel1,Oceania,micro,English,6539764817903752207,False,Be nice with Everyone,,True,Media & Entertainment,False,AU,379,13900,215100,842,0
sonzy41,Oceania,micro,English,6532049598813323266,False,Your local car girl and his prettiest problem 🤪,,False,none,False,AU,2170,16400,639400,310,0
litztok,Oceania,micro,English,6721655052052431877,False,"✨ That girl who got on stage with Nicki Minaj ✨
IG @alicja_marszalek",https://instagram.com/alicja_marszalek?igshid=YjNmNGQ3MDY=,False,none,False,AU,154,43800,2800000,751,0
the_bont4,Oceania,micro,English,6709780708157654021,False,Insta- will_stephens14 YouTube- the bont4,,False,none,False,AU,844,18800,1700000,1033,0
pafc,Oceania,micro,English,6811706440513143814,True,Playing footy since 1870 ⚡️,portadelaidefc.com.au,True,Sports/Fitness,False,AU,43,47700,791500,129,0
rupaonthego,Oceania,micro,English,6519740995792278528,False,"Instagram: rupaonthego
SC : rupaonthegoo",,False,none,False,AU,31,15500,418600,81,0
preet.kahlon47,Oceania,micro,English,6677733405859824645,False,Sydney — 6Majha——Jeep Lover,https://youtu.be/mXuQMBOKGCk,False,none,False,AU,46,15900,440400,83,0
_qazy,Oceania,micro,English,124592939816620032,False,"ig: qazyy_ 
melbourne
19
td42 patrol build",,False,none,False,AU,271,13800,223300,128,0
sabu_shrestha,Oceania,micro,English,6517191307302016000,False,"Entire dreamer and wanderer 💛
Optimistic 🤗",,False,none,False,AU,273,18900,298100,1047,0
emmajaegerr,Oceania,micro,English,6739386532026778629,False,"insta - emmaajaegerr 
this is a pisstake",,False,none,False,AU,189,16800,5700000,902,0
zoe_george_,Oceania,micro,English,6744671701856535558,False,"Even more fun on Instagram @thesubtlemummy
Big Brother Australia Housemate",Www.instagram.com/Thesubtlemummy,False,none,False,AU,664,46200,868300,377,0
teleah.lol,Oceania,micro,English,6724148943716729861,False,"15
Snap > teleah_irl
other acc > its_teleah",,False,none,False,AU,165,38100,1600000,4343,0
aryal_sharada04,Oceania,micro,English,6617195957087158278,False,"Mother of 2 sons♥️♥️♥️
Welcome to my profile😍from🇳🇵live🇦🇺",,True,Food/Beverage,False,AU,75,39200,664000,1948,0
madzzstaff,Oceania,micro,English,6671806209601257477,False,"📍 Overseers Nicholson Station WA 
🌻 no rain, no flowers 🌻",https://linktr.ee/madzstaff,False,none,False,AU,1030,30800,815400,474,0
hannahraeeexo,Oceania,micro,English,6720839105183777798,False,"👸
I ❤️ Beta squad",,False,none,False,AU,336,41700,184500,358,0
savannahtownsend,Oceania,micro,English,14837704,False,"🇦🇺
insta: @savannahtownsendd
collabs: savannahtownsendd@gmail.com",https://linktr.ee/savannahtownsend,False,none,False,AU,445,17900,1800000,296,0
famousshillz05,Oceania,micro,English,317201575394136064,False,"💙DAD💙
🧡MUM🧡
💓SIBLINGS 💓
💜ANGI 💜 
❤in a relationship ❤",,False,none,False,AU,10000,12800,69900,1494,42000
dekb2814,Oceania,micro,English,6626278553434750982,False,"Insta, _dekb2814",,False,none,False,AU,195,47300,3400000,872,0
anotherautisticaussie,Oceania,micro,English,6931205496398201857,False,"Autistic. NF1. ADHD. 
POTs. EDS. 
BIPOC
They/them",linktr.ee/anotherautisticaussie,True,Others,False,AU,466,30300,1300000,1131,0
maxxstarkk,Oceania,micro,English,6679535162164347910,False,instagram: maxxstark,,False,none,False,AU,902,25600,1800000,228,0
laurenjacksonauthorr,Oceania,micro,English,6753849329997480966,False,"Author & Book Lover 📖🤍🇦🇺
‘Meant to Be’ is out now 
‘Die for You’ coming soon",https://linktr.ee/laurenjacksonauthorr,True,Others,False,AU,1427,31000,995200,1015,0
manesaaryal,Oceania,micro,English,6518235610283512832,False,"खोइ के लेख्नु र Bio मा 
लेख्न लाएक केहि छैन😁
🇳🇵🇳🇵🇳🇵
🙏🙏🙏",,False,none,False,NP,148,30600,407900,782,0
makeupbylaila_m,Oceania,micro,English,19674931,False,"Mua | Blogger | Gym lover
SYD 🇦🇺📍",,False,none,False,AU,66,39800,209300,166,0
swetarawal2,Oceania,micro,English,6529104508352467968,False,"Live • Love • Sparkle
Nepali 🇳🇵",,False,none,False,AU,289,14100,204500,276,0
nityashakya1,Oceania,micro,English,6536048604325352463,False,"Follow on insta ☝️
🇳🇵🛫🛫🇦🇺
Insta: neetyaah",,False,none,False,AU,75,12300,366700,599,0
tehya.mp4,Oceania,micro,English,6715666575264367621,False,"✧ ˚ · 📷🍵🍡🌸🦋🌱🎧✨️ · ˚ ✧
video diary | tokyo, jpn.
💌 tehya.mp4@gmail.com",,False,none,False,JP,684,26300,1400000,129,0
elegantjatti1,Oceania,micro,English,6671557373519314950,False,"CLOTHING BOUTIQUE 
DM ONLY Insta- KamalRaiCollection
Facebook @kamalrai 
Melbn",,True,Clothing & Accessories,False,AU,79,35000,365500,663,0
davidrosecomedy,Oceania,micro,English,6744623794687689733,False,"Australian stand-up comedian. Live shows 👇
Bookings: terriercomedy@gmail.com",https://linktr.ee/davidrosecomedy,False,none,False,AU,41,25100,672200,155,0
natalieannehair,Oceania,micro,English,6724213894041109510,False,IG: @natalieannehair Celebrity Hairstylist Owner of NatalieAnne Salon & HairCare,Natalieanne.com,False,none,False,AU,178,22200,472800,438,0
lachieporter,Oceania,micro,English,6571981335379279877,False,Sunny coast,,False,none,False,AU,766,23100,804800,92,0
isaacepplett1,Oceania,micro,English,6727385312342246406,False,"Dj.   
📍Sydney, Australia 
links to all my socials below",http://goodlifepromoters.moshtix.com.au/p26991e4546,False,none,False,AU,2787,33700,784900,272,0
prakriti_kharel1,Oceania,micro,English,6608427356439920646,False,,,False,none,False,AU,536,37900,328900,608,0
neeshurlshahithakuri,Oceania,micro,English,6631373798728138758,False,"Namaste 🙏🏻🇳🇵
 NO HATE ❌",,False,none,False,AU,76,13400,134700,303,0
roshanregmi1,Oceania,micro,English,6530047681807520768,False,"🇦🇺
Insta: Raja_roshan4567
Don’t follow to unfollow, unflw vaye block ho 😎",https://youtube.com/@BikramSharma,True,Media & Entertainment,False,AU,1345,20200,1100000,982,0
chetnasharda18,Oceania,micro,English,6544551933250638863,False,"🇮🇳🥇❤️Melb 🇦🇺 🥈❤️
Punjabi kudi👸
Bakwaas- Block",,False,none,False,AU,39,23800,423700,737,0
byrongarn,Oceania,micro,English,6532076564975206401,False,"SYD.
20
STRAYA🇦🇺",,False,none,False,AU,3146,11700,201600,193,0
sumpikaa_26,Oceania,micro,English,298510742096678912,False,,,False,none,False,AU,2102,22000,100100,377,0
bellebower,Oceania,micro,English,6723101888432161797,False,"Let’s chat beauty, fashion & life
Marketing gal
Bellebower98@gmail.com
Bris, AU",https://www.shopLTK.com/explore/Bellebower,False,none,False,AT,396,14200,713700,336,0
galactic_energy1111,Oceania,micro,English,6548982746415371279,False,There is beauty in simplicity. Stay classy people. 😌✌,,True,Art & Crafts,False,AU,531,37800,327100,253,0
tamoko_by_reece,Oceania,micro,English,6730613314312242181,False,"Owner of generation ink
based in oxenford Gold Coast
Sponsored by rawtattooinks",,False,none,False,AU,174,45800,442100,250,939
navi_pb10,Oceania,micro,English,6627688265046556678,False,"StubborN ਜੱਟ
🇮🇳PB 10🇮🇳
🇦🇺Brisbane - Perth🇦🇺
East2West",,False,none,False,AU,97,11900,246400,120,0
erinrusic,Oceania,micro,English,178938581133107200,False,"| 23 | Personal Trainer | Melb, Aus | IG: @erinrusic",www.proformancept.com.au,False,none,False,AU,5325,11800,563300,141,0
gabbartheofficial,Oceania,micro,English,6516250169351099392,False,"you dont like me and still watch everything i do : 
'""Bitch you are a fan """,,False,none,False,AU,0,34900,855000,598,0
kate.robinson,Oceania,micro,English,15979779,False,💌 kate@maxconnectors.com.au,,False,none,False,AU,582,24300,569000,90,0
alana.38,Oceania,micro,English,6567821421409615878,False,isgewd,,False,none,False,AU,302,11700,1400000,223,0
bigdisgrace,Oceania,micro,English,6633973840438509573,False,"Dumb Darwin Gal living in Naarm
my digital diary 
she/her",www.tiktok.com/@gracecharlottemackenzie,False,none,False,AU,233,29700,768000,323,0
ebrukaracaylimakeup,Oceania,micro,English,6676146716087419909,False,Make up artist who loves training 🏋️‍♀️,,False,none,False,AU,144,21100,528200,616,0
_veneshka_,Oceania,micro,English,159656627191566336,False,"🇱🇰🇧🇳🇦🇺💕
Singer . Pianist . Composer 
Insta: @veneshka_",,False,none,False,AU,149,31400,206000,220,0
_tommacca,Oceania,micro,English,6760646571442390022,False,"Owner of: TM Media
Insta: _Tommacca
Proudly supported by @vicoffroad",Www.tmmediaanddesign.com,False,none,False,AU,41,25200,771000,128,0
simran3127,Oceania,micro,English,6574638651711307782,False,"perth- Australia 🇦🇺
luv Black colour",,False,none,False,AU,144,38600,604300,877,0
teneishaawilliams,Oceania,micro,English,75243129875881984,False,"Here for a laugh x
Go follow my insta 📷👆🏼
📍Brisbane",,False,none,False,AU,606,43800,447400,232,0
montarfarmgirl,Oceania,micro,English,6638145567665061894,False,ฝากเพจ Farm Hug Farm Stay,https://www.facebook.com/Montarmonn?mibextid=ZbWKwL,False,none,False,AU,1437,20900,555700,2100,0
ameliabellajoy,Oceania,micro,English,131069767922204672,False,"20, australia 🪬
lifeline: 131114",,False,none,False,AU,111,13500,1400000,314,0
xx.jessielee,Oceania,micro,English,5736988,False,"IG: xx.jessielee
Twenty Two 🦋 
Mumma To Be 💙 
LIFESTYLE | PREGNANCY | FITNESS",,False,none,False,AU,421,25100,872700,156,0
aiiat,Oceania,micro,English,6716138758658163718,False,"insta: aiiatjawad
Cutest Pharmacist💊💲
embarrassing 🥹",,False,none,False,AU,47,45000,2600000,539,0
sanja.naa,Oceania,micro,English,6729026697679029253,False,"Content Creator | MUA
📍WA, AUS",https://linktr.ee/Itssanjanaaa,False,none,False,AU,206,12100,342000,242,0
liv1saad,Oceania,micro,English,6697129274342818821,False,,,False,none,False,AU,412,28700,329800,380,0
omegareecy,Oceania,micro,English,59709981213589504,False,"Australian 🇦🇺
25,  casual twitch streamer
Skz & Ateez ❤️
Insta: minik_shoppp",https://www.twitch.tv/omegareecy,False,none,False,AU,192,16100,1100000,841,0
rosie.malone,Oceania,micro,English,6736538620704277509,True,"Part time athlete, part time Tik Toker
Olympics got me verified
IG:@rosie.malone",,False,none,False,AU,126,17200,571700,193,0
jonnysheridan,Oceania,micro,English,56772330047156224,False,Livin Bazza,,False,none,False,AU,81,47500,2000000,343,0
rahneebransby,Oceania,micro,English,6752403681691501573,False,"an australian summer baby 🌺 
ig: rahneebransby",,False,none,False,AU,399,27700,1200000,250,0
alessia_derossi,Oceania,micro,English,6579350654266114054,False,Hi,,False,none,False,AU,480,11700,450200,33,0
haryaneaaleindiankaran,Oceania,mid,English,6837994486505735173,False,"To Join my Official Telegram search (Cryptowithkaran) on Telegram
Guru Nanak❤️",https://t.me/CryptowithkaranAdelaide,True,Education & Training,False,AU,8,50300,1200000,449,0
reetsoni05,Oceania,mid,English,6683741578391815173,False,"📍Melbourne 🇦🇺
Wifey and a mum of 2 👨‍👩‍👧‍👦",,False,none,False,AU,297,52900,933000,2030,0
nrlknights,Oceania,mid,English,6688646557330506758,True,"The Official TikTok account of the nib Newcastle Knights
#defendthekingdom",bit.ly/42i3NfI,True,"Sports, Fitness & Outdoors",False,AU,20,52700,635800,239,0
het.bhavsar,Oceania,mid,English,6690349227740300294,False,When you met yourself in the middle of your age ... love it😘,,False,none,False,AU,3,265700,2800000,3437,0
aussierules,Oceania,mid,English,6696408078776779782,True,"🤠🏉
YT aussierulesafl",,False,none,False,AU,89,83800,1800000,245,0
proud_punjabi19,Oceania,mid,English,6665219734663659525,False,"God is one
Choices are different 
Live and let live
Australia
Melbourne🇦🇺🇦🇺🇨🇰",,False,none,False,AU,223,225600,5100000,3227,0
princesspunam1,Oceania,mid,English,6523833428180227087,False,Miss NEPAL 🇳🇵 2009#Top 10 contestant#Beautiful smile winner #Model#RN #sydneyp,,False,none,False,AU,630,138000,4000000,2845,181400
please.kissme.iloveyou,Oceania,mid,English,6680742124788925445,False,"17
australia",,False,none,False,AU,670,74900,3100000,139,0
_kim_lawless_,Oceania,mid,English,6771997911216636933,False,"•Fitness•health lifestyle•
Instagram- kimlawless_fitness",,True,Others,False,AU,7264,173100,2000000,1125,0
yagirljanina,Oceania,mid,English,6720809585332552710,False,"Australia, Melbourne 🦘| 25
Fitness, Fashion & Beauty ✨
Team Doyoueven JANINA10",https://glnk.io/nn40/janinacorsi,False,none,False,AU,9218,134800,561800,359,0
alanagaltieri,Oceania,mid,English,6735700160418284550,False,"🌶🌶
Little feed of my fits and life
claudia@onedaydream.com.au
Ig alanagaltieri",https://m.youtube.com/channel/UCcZOfjDceaR-IAX7uk6KGIA,False,none,False,AU,356,62100,1300000,258,0
aleagues,Oceania,mid,English,6766167185398580229,True,A-League Men’s Finals Series tickets 🎟️ 👇,https://keepup.com.au/a-league-men/fixtures/,True,"Sports, Fitness & Outdoors",False,AU,52,156700,3200000,917,0
sabiemancini,Oceania,mid,English,6772876285330719749,False,"Idk how I have time for everything I do either?
🥊✨
📧 kirra@bornbredtalent.com",https://depop.com/smancini111,False,none,False,AU,9999,164800,3000000,503,0
katie.williams.1,Oceania,mid,English,6671125678132789254,False,Coach • Podcaster • Ex athlete • TV | Listen to my podcast: BETTER FOR IT🎙,https://www.instagram.com/katiewilliams/,False,none,False,AU,371,59800,659100,183,0
theofficialhoney_,Oceania,mid,English,6735442952501904390,False,"MMA & smiles 🥰
Australian, Lao 🇱🇦 
HONEYHIVE merch coming 🍯
click the link",https://twitter.com/officialhoney_1?t=2J4Qz01kvwFdD1OHHE7kxA&s=09,False,none,False,AU,6271,76000,1100000,1866,0
iamjoshcarroll,Oceania,mid,English,6682085442042872838,True,say hey on Insta👆🏽,,False,none,False,AU,128,399000,17200000,1801,0
alyssasinacori_,Oceania,mid,English,6692252424062927877,False,⬇️ STREAM “COME BACK” NOW⬇️,https://alyssa.ffm.to/comeback,False,none,False,AU,463,404800,19800000,674,0
arvanfamily,Oceania,mid,English,8952944,False,"FOOD & LIFESTYLE 👩‍❤️‍👨
arvanfamilycontact@gmail.com
PO Box 7228 Point Cook",,False,none,False,AU,11,212600,5300000,239,0
dylanvantran,Oceania,mid,English,6685500880320218113,False,"20
sydney, aus
i have a girlfriend 🤺",Linktr.ee/dylanvantran,False,none,False,AU,418,78400,644900,282,0
dani.russell,Oceania,mid,English,6769490343340999685,True,"👶🏻 Mum to Leo & Mia 
📷 IG - danirussellofficial
📍 Sydney, Aus",https://linktr.ee/danirussell,False,none,False,AU,1409,365400,14700000,805,0
reet_talk,Oceania,mid,English,6534454270127772672,False,,,False,none,False,AU,66,52900,566500,391,0
maxinewylde,Oceania,mid,English,6809726277219632133,False,"more fits on my ig @__mmaxinewylde
Chaotic vlogs & fashion on my YouTube ⬇️",https://youtu.be/uNx4aHFamWs,False,none,False,AU,198,178900,4600000,918,0
jessesawyer8,Oceania,mid,English,6676307562943988741,False,"Sydney
Aesthetic chasing 🔱",,False,none,False,AU,83,78700,2400000,173,0
.shannonrose,Oceania,mid,English,6785130868295451653,False,"20 | AUS
✧༺ ❤︎ ༻✧
pr.shannonrose@gmail.com",,False,none,False,AU,200,315700,13900000,109,0
