AuthorId,audio_arousal_bin_0,audio_arousal_bin_1,audio_arousal_bin_2,audio_arousal_bin_3,audio_arousal_bin_4,audio_arousal_bin_5,audio_arousal_bin_6,audio_arousal_bin_7,audio_arousal_bin_8,audio_arousal_bin_9,audio_arousal_bin_10,audio_arousal_bin_11,audio_dominance_bin_0,audio_dominance_bin_1,audio_dominance_bin_2,audio_dominance_bin_3,audio_dominance_bin_4,audio_dominance_bin_5,audio_dominance_bin_6,audio_dominance_bin_7,audio_dominance_bin_8,audio_dominance_bin_9,audio_dominance_bin_10,audio_dominance_bin_11,audio_valence_bin_0,audio_valence_bin_1,audio_valence_bin_2,audio_valence_bin_3,audio_valence_bin_4,audio_valence_bin_5,audio_valence_bin_6,audio_valence_bin_7,audio_valence_bin_8,audio_valence_bin_9,audio_valence_bin_10,audio_valence_bin_11,audio_arousal_min,audio_dominance_min,audio_valence_min,audio_arousal_max,audio_dominance_max,audio_valence_max,audio_arousal_mean,audio_dominance_mean,audio_valence_mean,audio_arousal_std,audio_dominance_std,audio_valence_std
@rinswitzerland,0.0,0.0,0.0,0.35,0.3,0.25,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.4,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.35,0.35,0.05,0.0,0.0,0.0,0.0,0.26,0.21,0.32,0.76,0.72,0.63,0.384,0.3989999999999999,0.4679999999999999,0.1318052790253386,0.1259030537650633,0.0891243956205978
@rohingyaislamicknowledge,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.2727272727272727,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.3636363636363636,0.3636363636363636,0.0,0.0,0.0,0.0,0.46,0.49,0.24,0.93,0.89,0.67,0.73,0.6927272727272727,0.5281818181818182,0.1547901805671148,0.1501393292306122,0.1240014662669907
@romainjacques5960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.2,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.4,0.2,0.0,0.0,0.61,0.59,0.42,0.92,0.87,0.89,0.8099999999999999,0.764,0.7030000000000001,0.0954766436029472,0.0895838331279407,0.1291714486947279
@romanspizza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.66,0.6,0.7,0.66,0.6,0.7,0.66,0.6,0.7,,,
@rosaisela9363,0.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.1111111111111111,0.0555555555555555,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.1666666666666666,0.0555555555555555,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.8888888888888888,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.25,0.23,0.35,0.69,0.7,0.51,0.6022222222222222,0.6183333333333333,0.4222222222222222,0.1347134455735605,0.1295353687789781,0.0379714374939832
@rosmar5918,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.375,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.25,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.375,0.25,0.25,0.0,0.0,0.0,0.0,0.46,0.36,0.38,0.84,0.79,0.63,0.6425,0.58125,0.52125,0.132638068226498,0.1305414548278493,0.0977515071129705
@rosveasna,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.2857142857142857,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,0.0,0.21,0.2,0.22,0.88,0.87,0.62,0.6885714285714286,0.6528571428571429,0.42,0.2334829452321641,0.2345004822819693,0.148884742894182
@royalchannel,0.0,0.0,0.05,0.05,0.05,0.25,0.2,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.2,0.25,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.15,0.25,0.05,0.15,0.15,0.05,0.0,0.19,0.17,0.24,0.86,0.79,0.9,0.5575,0.5305,0.5854999999999999,0.1879774622548923,0.1729458387990145,0.2010099500024812
@royskidubai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.89,0.83,0.78,0.89,0.83,0.78,0.89,0.83,0.78,,,
@rpromocion6885,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.25,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.1,0.25,0.05,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.25,0.3,0.15,0.0,0.0,0.0,0.51,0.45,0.24,0.98,0.9,0.78,0.78,0.7030000000000001,0.5485,0.1317094090073014,0.1254088051974526,0.1747562211828387
@rubinamarriagebureau2180,0.0,0.0,0.0,0.0,0.05,0.3,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.39,0.47,0.48,0.6,0.62,0.63,0.504,0.549,0.5555,0.0477272955115006,0.036113855046447,0.0419868400435434
@ruhrpottwache,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.15,0.3,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.3,0.45,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.3,0.3,0.3,0.0,0.0,0.48,0.52,0.47,1.08,0.99,0.88,0.8445,0.79,0.7224999999999999,0.1386580420732203,0.1123434583390548,0.1059729359690234
@rukhshanahamidcookingchannel,0.0,0.0,0.0,0.05,0.1,0.1,0.05,0.55,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.1,0.15,0.4,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.35,0.3,0.0,0.05,0.0,0.0,0.23,0.26,0.25,0.84,0.77,0.84,0.6065,0.5589999999999999,0.5485,0.1578565304652497,0.1430826040402793,0.1392186844689431
@rusosvlogs6033,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.25,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.25,0.45,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.41,0.41,0.4,0.85,0.75,0.79,0.637,0.6085,0.5925,0.1238887446567749,0.1060424443324464,0.1111127923849407
@russdiemon,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.25,0.0833333333333333,0.25,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.4166666666666667,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.25,0.25,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0,0.0,0.25,0.27,0.27,0.84,0.75,0.81,0.5558333333333333,0.5366666666666667,0.5641666666666667,0.1827297225827027,0.163002137929835,0.1673569040503956
@saadiamagicart5714,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.55,0.3,0.0,0.0,0.0,0.0,0.48,0.51,0.44,0.81,0.76,0.66,0.6915,0.6719999999999999,0.5665,0.0751332150250473,0.0617805965110661,0.0599363697687191
@sabcdigitalnews,0.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.25,0.1666666666666666,0.0,0.0,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0833333333333333,0.1666666666666666,0.25,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0,0.34,0.37,0.11,1.09,1.06,0.74,0.7475,0.7125,0.4533333333333333,0.2599344322918938,0.2310106254935237,0.2013740677235158
@safa7yt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.62,0.58,0.68,0.8,0.75,0.78,0.6900000000000001,0.6533333333333333,0.7400000000000001,0.0964365076099295,0.0873689494805411,0.0529150262212918
@safaahanaa5902,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0714285714285714,0.0,0.2142857142857142,0.3571428571428571,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.2857142857142857,0.0,0.2142857142857142,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.3571428571428571,0.2857142857142857,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,0.0,0.42,0.39,0.28,0.91,0.81,0.83,0.7042857142857143,0.6285714285714287,0.5128571428571428,0.1766663210999454,0.1591253566245151,0.1505082962920889
@salmannomanofficial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.45,0.45,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.2,0.7,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.05,0.35,0.45,0.0,0.0,0.64,0.52,0.37,1.03,0.94,0.86,0.8925000000000001,0.8164999999999999,0.75,0.0748946628693646,0.0815814091309378,0.1168895114830105
@samsulofficial,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.2352941176470588,0.5294117647058824,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.4117647058823529,0.4117647058823529,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.2941176470588235,0.4117647058823529,0.1764705882352941,0.0,0.0,0.49,0.45,0.51,0.88,0.81,0.89,0.7323529411764705,0.6882352941176471,0.7323529411764705,0.0903139947464335,0.0829333538238421,0.0969877190527688
@samuelsinghNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,0.69,0.53,0.74,0.69,0.53,0.74,0.69,0.53,,,
@santiaguito2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.72,0.71,0.25,0.98,0.88,0.76,0.85,0.7949999999999999,0.505,0.1838477631085023,0.120208152801713,0.3606244584051392
@sarahliify,0.0,0.0,0.15,0.2,0.2,0.05,0.05,0.15,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.05,0.3,0.2,0.2,0.0,0.1,0.05,0.05,0.0,0.0,0.0,0.1,0.0,0.1,0.5,0.15,0.1,0.05,0.0,0.0,0.0,0.17,0.19,0.1,1.0,0.94,0.74,0.4629999999999999,0.488,0.4505,0.2602650470901579,0.193107551162013,0.1501043496687344
@saturday.and.sunday,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.4,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.55,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.05,0.3,0.1,0.3,0.1,0.0,0.0,0.44,0.37,0.27,0.81,0.75,0.89,0.683,0.641,0.6165,0.094707305337078,0.0932963585908677,0.1584887510535884
@savinogiovanni,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.47,0.41,0.5,0.5,0.42,0.51,0.485,0.415,0.505,0.0212132034355964,0.0070710678118654,0.0070710678118654
@schoolofsketching,0.0,0.0,0.0,0.05,0.05,0.45,0.2,0.15,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.5,0.15,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.2,0.2,0.3,0.2,0.0,0.0,0.0,0.2,0.22,0.29,0.91,0.87,0.76,0.513,0.523,0.5695,0.1567801007781281,0.1409404502842097,0.1428460709995203
@schweizer-illustrierte,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.2,0.3,0.0,0.0,0.39,0.44,0.28,0.72,0.7,0.84,0.557,0.5720000000000001,0.665,0.1025291286524089,0.0884181982273885,0.163927490745824
@scotiabankuruguay7692,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.25,0.0,0.5,0.0,0.0,0.55,0.54,0.33,0.93,0.88,0.85,0.80625,0.7575000000000001,0.685,0.1426221281168228,0.1356202681860537,0.1759058189567847
@sdd,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.2727272727272727,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.2727272727272727,0.3636363636363636,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.2727272727272727,0.3636363636363636,0.1818181818181818,0.0,0.0,0.37,0.43,0.42,0.9,0.82,0.88,0.6890909090909091,0.6763636363636363,0.7018181818181818,0.1696734832231922,0.1268284453324827,0.1334030120962927
@seafretofficial,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.25,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.35,0.25,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.35,0.05,0.0,0.0,0.0,0.34,0.37,0.35,0.86,0.77,0.78,0.627,0.5795,0.5575,0.1547867803412844,0.1114722056459768,0.1040179640355706
@seasonfishng3628,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.58,0.52,0.55,0.83,0.77,0.79,0.726,0.648,0.672,0.1128273016605467,0.1151954860226735,0.1109954954040928
@sebastandup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.3125,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.3125,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.1875,0.125,0.4375,0.0625,0.0,0.62,0.48,0.54,0.95,0.87,0.9,0.868125,0.7875,0.75,0.0858074394599131,0.09862386459,0.1126055060820739
@sebastianrodriguezHTF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.61,0.57,0.42,0.85,0.82,0.72,0.73,0.695,0.57,0.1697056274847714,0.1767766952966369,0.2121320343559642
@secretgames1906,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.31,0.36,0.33,0.31,0.36,0.33,0.31,0.36,,,
@selloderaza,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.4117647058823529,0.2941176470588235,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.3529411764705882,0.1764705882352941,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.3529411764705882,0.1176470588235294,0.4117647058823529,0.0588235294117647,0.0,0.0,0.51,0.52,0.37,0.92,0.88,0.86,0.691764705882353,0.6488235294117647,0.6552941176470588,0.1033341239691448,0.0940666221981245,0.1302458083326879
@seriea,0.0,0.0,0.0,0.0,0.05,0.1,0.1,0.1,0.1,0.15,0.25,0.15,0.0,0.0,0.0,0.0,0.05,0.15,0.1,0.1,0.05,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.25,0.25,0.2,0.0,0.0,0.37,0.39,0.46,1.03,0.97,0.87,0.771,0.7335,0.6729999999999999,0.2215471911235546,0.197011220626216,0.1227363455799291
@serlua,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.0,0.1428571428571428,0.0,0.0,0.47,0.47,0.48,0.88,0.76,0.81,0.7042857142857143,0.6357142857142858,0.5814285714285715,0.1424613564979573,0.1206727175541545,0.1200595090539925
@servimatinfo,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.55,0.56,0.5,0.68,0.67,0.62,0.616,0.621,0.5755,0.0413457819397641,0.0330708967299998,0.0303445130737702
@sevengersofficial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.6,0.1,0.0,0.0,0.81,0.72,0.53,1.05,0.93,0.84,0.926,0.841,0.7344999999999999,0.0556681899150767,0.0480021929323628,0.0717800001466469
@sgpremierleague,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.2142857142857142,0.0,0.2142857142857142,0.1428571428571428,0.2857142857142857,0.0714285714285714,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.2142857142857142,0.0714285714285714,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0714285714285714,0.0,0.0,0.0,0.1428571428571428,0.2142857142857142,0.1428571428571428,0.2857142857142857,0.0,0.0714285714285714,0.1428571428571428,0.0,0.0,0.29,0.24,0.23,1.12,1.06,0.83,0.7771428571428572,0.722857142857143,0.5028571428571429,0.2134489155756936,0.2055547305530749,0.1957010503265148
@shaaanxo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.65,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.15,0.25,0.25,0.2,0.1,0.0,0.61,0.59,0.35,0.86,0.79,0.92,0.6890000000000001,0.6845,0.72,0.063734647274131,0.050312183310543,0.1432333392534162
@shangoomoba6206,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.51,0.48,0.5,0.62,0.58,0.5,0.565,0.53,0.5,0.0777817459305202,0.0707106781186547,0.0
@sharonnwosu8901,0.0,0.0,0.0,0.0,0.05,0.4,0.3,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.25,0.35,0.1,0.0,0.0,0.0,0.35,0.41,0.37,0.8,0.8,0.78,0.5355000000000001,0.5745,0.5645,0.1275879469641483,0.1024682235725069,0.1207204251675398
@shb99999,0.0,0.0,0.0,0.1,0.05,0.15,0.15,0.3,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.25,0.25,0.35,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.25,0.25,0.35,0.05,0.05,0.0,0.0,0.0,0.26,0.2,0.26,0.81,0.74,0.73,0.595,0.5455,0.48,0.1711724276862369,0.1409544532632326,0.1168895114830105
@shemaroogujarati,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.2,0.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.3,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.1,0.45,0.15,0.1,0.05,0.0,0.5,0.49,0.38,0.96,0.87,0.9,0.8210000000000001,0.771,0.6555,0.1324227679580978,0.1149324744543966,0.1436910062013551
@shooterwilliamson,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.1176470588235294,0.2941176470588235,0.4117647058823529,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.2941176470588235,0.4117647058823529,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.1764705882352941,0.3529411764705882,0.1764705882352941,0.1176470588235294,0.1176470588235294,0.0,0.0,0.51,0.48,0.27,0.9,0.84,0.84,0.7629411764705882,0.7252941176470589,0.5870588235294117,0.099609531790534,0.0886790312770459,0.1580255005482641
@shopbest-mybestshoppers8393,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.42,0.35,0.4,0.93,0.83,0.78,0.65,0.5820000000000001,0.622,0.1968501968502952,0.1851215816699933,0.154983870128475
@shroud,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.35,0.25,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.15,0.35,0.25,0.1,0.0,0.6,0.53,0.47,0.95,0.89,0.93,0.7605000000000001,0.7365,0.732,0.1080679610732353,0.0910913364648217,0.1383588012911966
@sidoujaponais4102,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.05,0.35,0.4,0.05,0.0,0.0,0.0,0.0,0.05,0.1,0.15,0.0,0.35,0.2,0.1,0.05,0.0,0.5,0.45,0.21,0.96,0.9,0.9,0.8474999999999999,0.7615000000000001,0.62,0.1097784850937271,0.111179087393647,0.1890140624119636
@siempre.fuerte.anciano,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.2857142857142857,0.2142857142857142,0.0714285714285714,0.0,0.0,0.0,0.0,0.1428571428571428,0.0714285714285714,0.0,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.2142857142857142,0.0714285714285714,0.4285714285714285,0.0,0.0,0.31,0.35,0.43,1.09,1.0,0.88,0.7557142857142857,0.7035714285714285,0.687142857142857,0.2286991401455124,0.1939709392530883,0.1563245426584151
@simodaher7207,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.1764705882352941,0.1764705882352941,0.3529411764705882,0.1176470588235294,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.1176470588235294,0.2352941176470588,0.3529411764705882,0.1176470588235294,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.1176470588235294,0.1764705882352941,0.3529411764705882,0.1176470588235294,0.1764705882352941,0.0,0.0,0.0,0.35,0.33,0.24,0.95,0.86,0.77,0.6982352941176471,0.6188235294117647,0.5423529411764705,0.1581627047583297,0.1427796533535668,0.1483884013225387
@simplyrawswiss,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.59,0.64,0.63,0.59,0.64,0.63,0.59,0.64,0.63,,,
@singaporesymphony,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.3,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.6,0.1,0.0,0.1,0.0,0.0,0.36,0.36,0.28,0.88,0.83,0.88,0.675,0.61,0.561,0.1587625760547981,0.1485485330343812,0.1582157458100243
@sirisimsstudio,0.0,0.0,0.0,0.0,0.0,0.05,0.45,0.3,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.3,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.2,0.4,0.05,0.1,0.05,0.0,0.0,0.45,0.43,0.27,0.94,0.86,0.8,0.63,0.6054999999999999,0.5165,0.1142941726193284,0.0957779779105383,0.1404232324457969
@siyabulelakhumalo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.7,0.13,0.82,0.7,0.13,0.82,0.7,0.13,,,
